location,date,context,change
Pakistan,2020-05-28,grocery_and_pharmacy,-0.21
Pakistan,2020-05-29,grocery_and_pharmacy,-0.25
Pakistan,2020-05-30,grocery_and_pharmacy,-0.21
Pakistan,2020-05-31,grocery_and_pharmacy,-0.23
Pakistan,2020-06-01,grocery_and_pharmacy,-0.1
Pakistan,2020-06-02,grocery_and_pharmacy,-0.15
Pakistan,2020-06-03,grocery_and_pharmacy,-0.16
Pakistan,2020-06-04,grocery_and_pharmacy,-0.16
Pakistan,2020-06-05,grocery_and_pharmacy,-0.18
Pakistan,2020-06-06,grocery_and_pharmacy,-0.29
Pakistan,2020-06-07,grocery_and_pharmacy,-0.32
Pakistan,2020-06-08,grocery_and_pharmacy,-0.06
Pakistan,2020-06-09,grocery_and_pharmacy,-0.14
Pakistan,2020-06-10,grocery_and_pharmacy,-0.16
Pakistan,2020-06-11,grocery_and_pharmacy,-0.15
Pakistan,2020-06-12,grocery_and_pharmacy,-0.17
Pakistan,2020-06-13,grocery_and_pharmacy,-0.29
Pakistan,2020-06-14,grocery_and_pharmacy,-0.33
Pakistan,2020-06-15,grocery_and_pharmacy,-0.07
Pakistan,2020-06-16,grocery_and_pharmacy,-0.13
Pakistan,2020-06-17,grocery_and_pharmacy,-0.18
Pakistan,2020-06-18,grocery_and_pharmacy,-0.2
Pakistan,2020-06-19,grocery_and_pharmacy,-0.22
Pakistan,2020-06-20,grocery_and_pharmacy,-0.32
Pakistan,2020-06-21,grocery_and_pharmacy,-0.38
Pakistan,2020-06-22,grocery_and_pharmacy,-0.09
Pakistan,2020-06-23,grocery_and_pharmacy,-0.16
Pakistan,2020-06-24,grocery_and_pharmacy,-0.17
Pakistan,2020-06-25,grocery_and_pharmacy,-0.19
Pakistan,2020-06-26,grocery_and_pharmacy,-0.2
Pakistan,2020-06-27,grocery_and_pharmacy,-0.31
Pakistan,2020-06-28,grocery_and_pharmacy,-0.34
Pakistan,2020-06-29,grocery_and_pharmacy,-0.09
Pakistan,2020-06-30,grocery_and_pharmacy,-0.14
Pakistan,2020-07-01,grocery_and_pharmacy,-0.17
Pakistan,2020-07-02,grocery_and_pharmacy,-0.15
Pakistan,2020-07-03,grocery_and_pharmacy,-0.14
Pakistan,2020-07-04,grocery_and_pharmacy,-0.27
Pakistan,2020-07-05,grocery_and_pharmacy,-0.26
Pakistan,2020-07-06,grocery_and_pharmacy,-0.02
Pakistan,2020-07-07,grocery_and_pharmacy,-0.06
Pakistan,2020-07-08,grocery_and_pharmacy,-0.11
Pakistan,2020-07-09,grocery_and_pharmacy,-0.1
Pakistan,2020-07-10,grocery_and_pharmacy,-0.1
Pakistan,2020-07-11,grocery_and_pharmacy,-0.26
Pakistan,2020-07-12,grocery_and_pharmacy,-0.25
Pakistan,2020-07-13,grocery_and_pharmacy,0.02
Pakistan,2020-07-14,grocery_and_pharmacy,-0.06
Pakistan,2020-07-15,grocery_and_pharmacy,-0.08
Pakistan,2020-07-16,grocery_and_pharmacy,-0.07
Pakistan,2020-07-17,grocery_and_pharmacy,-0.1
Pakistan,2020-07-18,grocery_and_pharmacy,-0.23
Pakistan,2020-07-19,grocery_and_pharmacy,-0.24
Pakistan,2020-07-20,grocery_and_pharmacy,0.04
Pakistan,2020-07-21,grocery_and_pharmacy,0
Pakistan,2020-07-22,grocery_and_pharmacy,-0.03
Pakistan,2020-07-23,grocery_and_pharmacy,-0.04
Pakistan,2020-07-24,grocery_and_pharmacy,-0.02
Pakistan,2020-07-25,grocery_and_pharmacy,-0.18
Pakistan,2020-07-26,grocery_and_pharmacy,-0.25
Pakistan,2020-07-27,grocery_and_pharmacy,0.16
Pakistan,2020-07-28,grocery_and_pharmacy,0
Pakistan,2020-07-29,grocery_and_pharmacy,0
Pakistan,2020-07-30,grocery_and_pharmacy,0.06
Pakistan,2020-07-31,grocery_and_pharmacy,0.18
Pakistan,2020-08-01,grocery_and_pharmacy,-0.45
Pakistan,2020-08-02,grocery_and_pharmacy,-0.4
Pakistan,2020-08-03,grocery_and_pharmacy,-0.27
Pakistan,2020-08-04,grocery_and_pharmacy,-0.12
Pakistan,2020-08-05,grocery_and_pharmacy,-0.1
Pakistan,2020-08-06,grocery_and_pharmacy,-0.1
Pakistan,2020-08-07,grocery_and_pharmacy,-0.15
Pakistan,2020-08-08,grocery_and_pharmacy,-0.16
Pakistan,2020-08-09,grocery_and_pharmacy,-0.12
Pakistan,2020-08-10,grocery_and_pharmacy,0.07
Pakistan,2020-08-11,grocery_and_pharmacy,0.03
Pakistan,2020-08-12,grocery_and_pharmacy,0
Pakistan,2020-08-13,grocery_and_pharmacy,0.05
Pakistan,2020-08-14,grocery_and_pharmacy,-0.07
Pakistan,2020-08-15,grocery_and_pharmacy,-0.03
Pakistan,2020-08-16,grocery_and_pharmacy,-0.07
Pakistan,2020-08-17,grocery_and_pharmacy,0.07
Pakistan,2020-08-18,grocery_and_pharmacy,0.02
Pakistan,2020-08-19,grocery_and_pharmacy,0
Pakistan,2020-08-20,grocery_and_pharmacy,-0.02
Pakistan,2020-08-21,grocery_and_pharmacy,-0.07
Pakistan,2020-08-22,grocery_and_pharmacy,-0.03
Pakistan,2020-08-23,grocery_and_pharmacy,-0.02
Pakistan,2020-08-24,grocery_and_pharmacy,0.08
Pakistan,2020-08-25,grocery_and_pharmacy,-0.06
Pakistan,2020-08-26,grocery_and_pharmacy,-0.02
Pakistan,2020-08-27,grocery_and_pharmacy,-0.18
Pakistan,2020-08-28,grocery_and_pharmacy,-0.08
Pakistan,2020-08-29,grocery_and_pharmacy,-0.29
Pakistan,2020-08-30,grocery_and_pharmacy,-0.46
Pakistan,2020-08-31,grocery_and_pharmacy,0.08
Pakistan,2020-09-01,grocery_and_pharmacy,0.07
Pakistan,2020-02-15,parks,0.08
Pakistan,2020-02-16,parks,0.08
Pakistan,2020-02-17,parks,0.11
Pakistan,2020-02-18,parks,0.09
Pakistan,2020-02-19,parks,0.06
Pakistan,2020-02-20,parks,0.01
Pakistan,2020-02-21,parks,0.07
Pakistan,2020-02-22,parks,0.07
Pakistan,2020-02-23,parks,0.08
Pakistan,2020-02-24,parks,0.1
Pakistan,2020-02-25,parks,0.1
Pakistan,2020-02-26,parks,0.08
Pakistan,2020-02-27,parks,0.06
Pakistan,2020-02-28,parks,0.02
Pakistan,2020-02-29,parks,-0.03
Pakistan,2020-03-01,parks,0.06
Pakistan,2020-03-02,parks,0.11
Pakistan,2020-03-03,parks,0.12
Pakistan,2020-03-04,parks,0.09
Pakistan,2020-03-05,parks,0.03
Pakistan,2020-03-06,parks,-0.03
Pakistan,2020-03-07,parks,0.03
Pakistan,2020-03-08,parks,0.08
Pakistan,2020-03-09,parks,0.17
Pakistan,2020-03-10,parks,0.16
Pakistan,2020-03-11,parks,0.01
Pakistan,2020-03-12,parks,0.03
Pakistan,2020-03-13,parks,0.08
Pakistan,2020-03-14,parks,0.07
Pakistan,2020-03-15,parks,0.04
Pakistan,2020-03-16,parks,0.11
Pakistan,2020-03-17,parks,0.07
Pakistan,2020-03-18,parks,0.04
Pakistan,2020-03-19,parks,-0.02
Pakistan,2020-03-20,parks,-0.07
Pakistan,2020-03-21,parks,-0.14
Pakistan,2020-03-22,parks,-0.26
Pakistan,2020-03-23,parks,-0.29
Pakistan,2020-03-24,parks,-0.36
Pakistan,2020-03-25,parks,-0.38
Pakistan,2020-03-26,parks,-0.41
Pakistan,2020-03-27,parks,-0.46
Pakistan,2020-03-28,parks,-0.44
Pakistan,2020-03-29,parks,-0.45
Pakistan,2020-03-30,parks,-0.36
Pakistan,2020-03-31,parks,-0.39
Pakistan,2020-04-01,parks,-0.37
Pakistan,2020-04-02,parks,-0.36
Pakistan,2020-04-03,parks,-0.39
Pakistan,2020-04-04,parks,-0.39
Pakistan,2020-04-05,parks,-0.41
Pakistan,2020-04-06,parks,-0.3
Pakistan,2020-04-07,parks,-0.31
Pakistan,2020-04-08,parks,-0.32
Pakistan,2020-04-09,parks,-0.35
Pakistan,2020-04-10,parks,-0.35
Pakistan,2020-04-11,parks,-0.36
Pakistan,2020-04-12,parks,-0.4
Pakistan,2020-04-13,parks,-0.3
Pakistan,2020-04-14,parks,-0.31
Pakistan,2020-04-15,parks,-0.28
Pakistan,2020-04-16,parks,-0.27
Pakistan,2020-04-17,parks,-0.33
Pakistan,2020-04-18,parks,-0.33
Pakistan,2020-04-19,parks,-0.34
Pakistan,2020-04-20,parks,-0.24
Pakistan,2020-04-21,parks,-0.25
Pakistan,2020-04-22,parks,-0.26
Pakistan,2020-04-23,parks,-0.26
Pakistan,2020-04-24,parks,-0.3
Pakistan,2020-04-25,parks,-0.41
Pakistan,2020-04-26,parks,-0.42
Pakistan,2020-04-27,parks,-0.32
Pakistan,2020-04-28,parks,-0.3
Pakistan,2020-04-29,parks,-0.31
Pakistan,2020-04-30,parks,-0.3
Pakistan,2020-05-01,parks,-0.37
Pakistan,2020-05-02,parks,-0.34
Pakistan,2020-05-03,parks,-0.36
Pakistan,2020-05-04,parks,-0.25
Pakistan,2020-05-05,parks,-0.26
Pakistan,2020-05-06,parks,-0.28
Pakistan,2020-05-07,parks,-0.29
Pakistan,2020-05-08,parks,-0.33
Pakistan,2020-05-09,parks,-0.32
Pakistan,2020-05-10,parks,-0.34
Pakistan,2020-05-11,parks,-0.21
Pakistan,2020-05-12,parks,-0.17
Pakistan,2020-05-13,parks,-0.18
Pakistan,2020-05-14,parks,-0.2
Pakistan,2020-05-15,parks,-0.26
Pakistan,2020-05-16,parks,-0.28
Pakistan,2020-05-17,parks,-0.33
Pakistan,2020-05-18,parks,-0.1
Pakistan,2020-05-19,parks,-0.14
Pakistan,2020-05-20,parks,-0.14
Pakistan,2020-05-21,parks,-0.14
Pakistan,2020-05-22,parks,-0.15
Pakistan,2020-05-23,parks,-0.11
Pakistan,2020-05-24,parks,-0.05
Pakistan,2020-05-25,parks,-0.05
Pakistan,2020-05-26,parks,-0.07
Pakistan,2020-05-27,parks,-0.1
Pakistan,2020-05-28,parks,-0.1
Pakistan,2020-05-29,parks,-0.12
Pakistan,2020-05-30,parks,-0.15
Pakistan,2020-05-31,parks,-0.18
Pakistan,2020-06-01,parks,-0.05
Pakistan,2020-06-02,parks,-0.07
Pakistan,2020-06-03,parks,-0.09
Pakistan,2020-06-04,parks,-0.11
Pakistan,2020-06-05,parks,-0.13
Pakistan,2020-06-06,parks,-0.21
Pakistan,2020-06-07,parks,-0.23
Pakistan,2020-06-08,parks,-0.06
Pakistan,2020-06-09,parks,-0.09
Pakistan,2020-06-10,parks,-0.1
Pakistan,2020-06-11,parks,-0.12
Pakistan,2020-06-12,parks,-0.13
Pakistan,2020-06-13,parks,-0.21
Pakistan,2020-06-14,parks,-0.23
Pakistan,2020-06-15,parks,-0.05
Pakistan,2020-06-16,parks,-0.09
Pakistan,2020-06-17,parks,-0.11
Pakistan,2020-06-18,parks,-0.15
Pakistan,2020-06-19,parks,-0.14
Pakistan,2020-06-20,parks,-0.22
Pakistan,2020-06-21,parks,-0.27
Pakistan,2020-06-22,parks,-0.05
Pakistan,2020-06-23,parks,-0.08
Pakistan,2020-06-24,parks,-0.09
Pakistan,2020-06-25,parks,-0.12
Pakistan,2020-06-26,parks,-0.13
Pakistan,2020-06-27,parks,-0.21
Pakistan,2020-06-28,parks,-0.24
Pakistan,2020-06-29,parks,-0.06
Pakistan,2020-06-30,parks,-0.09
Pakistan,2020-07-01,parks,-0.1
Pakistan,2020-07-02,parks,-0.11
Pakistan,2020-07-03,parks,-0.11
Pakistan,2020-07-04,parks,-0.19
Pakistan,2020-07-05,parks,-0.17
Pakistan,2020-07-06,parks,0
Pakistan,2020-07-07,parks,-0.02
Pakistan,2020-07-08,parks,-0.06
Pakistan,2020-07-09,parks,-0.07
Pakistan,2020-07-10,parks,-0.06
Pakistan,2020-07-11,parks,-0.16
Pakistan,2020-07-12,parks,-0.15
Pakistan,2020-07-13,parks,0.02
Pakistan,2020-07-14,parks,-0.02
Pakistan,2020-07-15,parks,-0.04
Pakistan,2020-07-16,parks,-0.05
Pakistan,2020-07-17,parks,-0.06
Pakistan,2020-07-18,parks,-0.14
Pakistan,2020-07-19,parks,-0.14
Pakistan,2020-07-20,parks,0.01
Pakistan,2020-07-21,parks,0.01
Pakistan,2020-07-22,parks,-0.01
Pakistan,2020-07-23,parks,-0.03
Pakistan,2020-07-24,parks,-0.02
Pakistan,2020-07-25,parks,-0.1
Pakistan,2020-07-26,parks,-0.16
Pakistan,2020-07-27,parks,0.08
Pakistan,2020-07-28,parks,-0.02
Pakistan,2020-07-29,parks,-0.01
Pakistan,2020-07-30,parks,0
Pakistan,2020-07-31,parks,0.02
Pakistan,2020-08-01,parks,-0.12
Pakistan,2020-08-02,parks,-0.12
Pakistan,2020-08-03,parks,0.01
Pakistan,2020-08-04,parks,0.03
Pakistan,2020-08-05,parks,0.01
Pakistan,2020-08-06,parks,-0.01
Pakistan,2020-08-07,parks,-0.02
Pakistan,2020-08-08,parks,-0.04
Pakistan,2020-08-09,parks,-0.01
Pakistan,2020-08-10,parks,0.11
Pakistan,2020-08-11,parks,0.09
Pakistan,2020-08-12,parks,0.07
Pakistan,2020-08-13,parks,0.13
Pakistan,2020-08-14,parks,0.3
Pakistan,2020-08-15,parks,0.05
Pakistan,2020-08-16,parks,0.04
Pakistan,2020-08-17,parks,0.14
Pakistan,2020-08-18,parks,0.12
Pakistan,2020-08-19,parks,0.12
Pakistan,2020-08-20,parks,0.09
Pakistan,2020-08-21,parks,0.07
Pakistan,2020-08-22,parks,0.06
Pakistan,2020-08-23,parks,0.08
Pakistan,2020-08-24,parks,0.17
Pakistan,2020-08-25,parks,0.11
Pakistan,2020-08-26,parks,0.1
Pakistan,2020-08-27,parks,-0.01
Pakistan,2020-08-28,parks,0.06
Pakistan,2020-08-29,parks,-0.09
Pakistan,2020-08-30,parks,-0.21
Pakistan,2020-08-31,parks,0.15
Pakistan,2020-09-01,parks,0.18
Pakistan,2020-02-15,transit_stations,0.04
Pakistan,2020-02-16,transit_stations,0.04
Pakistan,2020-02-17,transit_stations,0.09
Pakistan,2020-02-18,transit_stations,0.06
Pakistan,2020-02-19,transit_stations,0.03
Pakistan,2020-02-20,transit_stations,-0.01
Pakistan,2020-02-21,transit_stations,0.04
Pakistan,2020-02-22,transit_stations,0.03
Pakistan,2020-02-23,transit_stations,0.02
Pakistan,2020-02-24,transit_stations,0.07
Pakistan,2020-02-25,transit_stations,0.05
Pakistan,2020-02-26,transit_stations,0.04
Pakistan,2020-02-27,transit_stations,0.02
Pakistan,2020-02-28,transit_stations,0.01
Pakistan,2020-02-29,transit_stations,-0.03
Pakistan,2020-03-01,transit_stations,0.04
Pakistan,2020-03-02,transit_stations,0.09
Pakistan,2020-03-03,transit_stations,0.06
Pakistan,2020-03-04,transit_stations,0.04
Pakistan,2020-03-05,transit_stations,-0.01
Pakistan,2020-03-06,transit_stations,-0.03
Pakistan,2020-03-07,transit_stations,0.01
Pakistan,2020-03-08,transit_stations,0.05
Pakistan,2020-03-09,transit_stations,0.11
Pakistan,2020-03-10,transit_stations,0.09
Pakistan,2020-03-11,transit_stations,-0.01
Pakistan,2020-03-12,transit_stations,-0.01
Pakistan,2020-03-13,transit_stations,0.05
Pakistan,2020-03-14,transit_stations,0.07
Pakistan,2020-03-15,transit_stations,0.01
Pakistan,2020-03-16,transit_stations,0.05
Pakistan,2020-03-17,transit_stations,0
Pakistan,2020-03-18,transit_stations,-0.04
Pakistan,2020-03-19,transit_stations,-0.1
Pakistan,2020-03-20,transit_stations,-0.15
Pakistan,2020-03-21,transit_stations,-0.19
Pakistan,2020-03-22,transit_stations,-0.34
Pakistan,2020-03-23,transit_stations,-0.44
Pakistan,2020-03-24,transit_stations,-0.52
Pakistan,2020-03-25,transit_stations,-0.57
Pakistan,2020-03-26,transit_stations,-0.6
Pakistan,2020-03-27,transit_stations,-0.65
Pakistan,2020-03-28,transit_stations,-0.62
Pakistan,2020-03-29,transit_stations,-0.62
Pakistan,2020-03-30,transit_stations,-0.59
Pakistan,2020-03-31,transit_stations,-0.6
Pakistan,2020-04-01,transit_stations,-0.58
Pakistan,2020-04-02,transit_stations,-0.58
Pakistan,2020-04-03,transit_stations,-0.6
Pakistan,2020-04-04,transit_stations,-0.58
Pakistan,2020-04-05,transit_stations,-0.57
Pakistan,2020-04-06,transit_stations,-0.53
Pakistan,2020-04-07,transit_stations,-0.53
Pakistan,2020-04-08,transit_stations,-0.53
Pakistan,2020-04-09,transit_stations,-0.56
Pakistan,2020-04-10,transit_stations,-0.57
Pakistan,2020-04-11,transit_stations,-0.55
Pakistan,2020-04-12,transit_stations,-0.56
Pakistan,2020-04-13,transit_stations,-0.52
Pakistan,2020-04-14,transit_stations,-0.53
Pakistan,2020-04-15,transit_stations,-0.49
Pakistan,2020-04-16,transit_stations,-0.49
Pakistan,2020-04-17,transit_stations,-0.54
Pakistan,2020-04-18,transit_stations,-0.5
Pakistan,2020-04-19,transit_stations,-0.5
Pakistan,2020-04-20,transit_stations,-0.46
Pakistan,2020-04-21,transit_stations,-0.45
Pakistan,2020-04-22,transit_stations,-0.45
Pakistan,2020-04-23,transit_stations,-0.45
Pakistan,2020-04-24,transit_stations,-0.49
Pakistan,2020-04-25,transit_stations,-0.56
Pakistan,2020-04-26,transit_stations,-0.57
Pakistan,2020-04-27,transit_stations,-0.53
Pakistan,2020-04-28,transit_stations,-0.5
Pakistan,2020-04-29,transit_stations,-0.5
Pakistan,2020-04-30,transit_stations,-0.5
Pakistan,2020-05-01,transit_stations,-0.57
Pakistan,2020-05-02,transit_stations,-0.51
Pakistan,2020-05-03,transit_stations,-0.52
Pakistan,2020-05-04,transit_stations,-0.47
Pakistan,2020-05-05,transit_stations,-0.47
Pakistan,2020-05-06,transit_stations,-0.44
Pakistan,2020-05-07,transit_stations,-0.45
Pakistan,2020-05-08,transit_stations,-0.49
Pakistan,2020-05-09,transit_stations,-0.45
Pakistan,2020-05-10,transit_stations,-0.46
Pakistan,2020-05-11,transit_stations,-0.38
Pakistan,2020-05-12,transit_stations,-0.37
Pakistan,2020-05-13,transit_stations,-0.37
Pakistan,2020-05-14,transit_stations,-0.38
Pakistan,2020-05-15,transit_stations,-0.45
Pakistan,2020-05-16,transit_stations,-0.44
Pakistan,2020-05-17,transit_stations,-0.47
Pakistan,2020-05-18,transit_stations,-0.29
Pakistan,2020-05-19,transit_stations,-0.3
Pakistan,2020-05-20,transit_stations,-0.29
Pakistan,2020-05-21,transit_stations,-0.26
Pakistan,2020-05-22,transit_stations,-0.28
Pakistan,2020-05-23,transit_stations,-0.19
Pakistan,2020-05-24,transit_stations,-0.3
Pakistan,2020-05-25,transit_stations,-0.33
Pakistan,2020-05-26,transit_stations,-0.31
Pakistan,2020-05-27,transit_stations,-0.27
Pakistan,2020-05-28,transit_stations,-0.26
Pakistan,2020-05-29,transit_stations,-0.3
Pakistan,2020-05-30,transit_stations,-0.27
Pakistan,2020-05-31,transit_stations,-0.27
Pakistan,2020-06-01,transit_stations,-0.21
Pakistan,2020-06-02,transit_stations,-0.23
Pakistan,2020-06-03,transit_stations,-0.23
Pakistan,2020-06-04,transit_stations,-0.25
Pakistan,2020-06-05,transit_stations,-0.28
Pakistan,2020-06-06,transit_stations,-0.34
Pakistan,2020-06-07,transit_stations,-0.36
Pakistan,2020-06-08,transit_stations,-0.2
Pakistan,2020-06-09,transit_stations,-0.24
Pakistan,2020-06-10,transit_stations,-0.24
Pakistan,2020-06-11,transit_stations,-0.26
Pakistan,2020-06-12,transit_stations,-0.28
Pakistan,2020-06-13,transit_stations,-0.34
Pakistan,2020-06-14,transit_stations,-0.37
Pakistan,2020-06-15,transit_stations,-0.22
Pakistan,2020-06-16,transit_stations,-0.24
Pakistan,2020-06-17,transit_stations,-0.26
Pakistan,2020-06-18,transit_stations,-0.29
Pakistan,2020-06-19,transit_stations,-0.31
Pakistan,2020-06-20,transit_stations,-0.37
Pakistan,2020-06-21,transit_stations,-0.41
Pakistan,2020-06-22,transit_stations,-0.21
Pakistan,2020-06-23,transit_stations,-0.24
Pakistan,2020-06-24,transit_stations,-0.24
Pakistan,2020-06-25,transit_stations,-0.26
Pakistan,2020-06-26,transit_stations,-0.28
Pakistan,2020-06-27,transit_stations,-0.35
Pakistan,2020-06-28,transit_stations,-0.37
Pakistan,2020-06-29,transit_stations,-0.21
Pakistan,2020-06-30,transit_stations,-0.25
Pakistan,2020-07-01,transit_stations,-0.26
Pakistan,2020-07-02,transit_stations,-0.25
Pakistan,2020-07-03,transit_stations,-0.26
Pakistan,2020-07-04,transit_stations,-0.33
Pakistan,2020-07-05,transit_stations,-0.32
Pakistan,2020-07-06,transit_stations,-0.16
Pakistan,2020-07-07,transit_stations,-0.19
Pakistan,2020-07-08,transit_stations,-0.21
Pakistan,2020-07-09,transit_stations,-0.22
Pakistan,2020-07-10,transit_stations,-0.23
Pakistan,2020-07-11,transit_stations,-0.3
Pakistan,2020-07-12,transit_stations,-0.3
Pakistan,2020-07-13,transit_stations,-0.14
Pakistan,2020-07-14,transit_stations,-0.18
Pakistan,2020-07-15,transit_stations,-0.19
Pakistan,2020-07-16,transit_stations,-0.19
Pakistan,2020-07-17,transit_stations,-0.21
Pakistan,2020-07-18,transit_stations,-0.27
Pakistan,2020-07-19,transit_stations,-0.28
Pakistan,2020-07-20,transit_stations,-0.13
Pakistan,2020-07-21,transit_stations,-0.16
Pakistan,2020-07-22,transit_stations,-0.15
Pakistan,2020-07-23,transit_stations,-0.18
Pakistan,2020-07-24,transit_stations,-0.18
Pakistan,2020-07-25,transit_stations,-0.23
Pakistan,2020-07-26,transit_stations,-0.29
Pakistan,2020-07-27,transit_stations,-0.07
Pakistan,2020-07-28,transit_stations,-0.13
Pakistan,2020-07-29,transit_stations,-0.1
Pakistan,2020-07-30,transit_stations,-0.06
Pakistan,2020-07-31,transit_stations,-0.09
Pakistan,2020-08-01,transit_stations,-0.42
Pakistan,2020-08-02,transit_stations,-0.34
Pakistan,2020-08-03,transit_stations,-0.24
Pakistan,2020-08-04,transit_stations,-0.14
Pakistan,2020-08-05,transit_stations,-0.12
Pakistan,2020-08-06,transit_stations,-0.16
Pakistan,2020-08-07,transit_stations,-0.19
Pakistan,2020-08-08,transit_stations,-0.19
Pakistan,2020-08-09,transit_stations,-0.16
Pakistan,2020-08-10,transit_stations,-0.06
Pakistan,2020-08-11,transit_stations,-0.08
Pakistan,2020-08-12,transit_stations,-0.08
Pakistan,2020-08-13,transit_stations,-0.02
Pakistan,2020-08-14,transit_stations,-0.11
Pakistan,2020-08-15,transit_stations,-0.11
Pakistan,2020-08-16,transit_stations,-0.1
Pakistan,2020-08-17,transit_stations,-0.03
Pakistan,2020-08-18,transit_stations,-0.07
Pakistan,2020-08-19,transit_stations,-0.08
Pakistan,2020-08-20,transit_stations,-0.13
Pakistan,2020-08-21,transit_stations,-0.15
Pakistan,2020-08-22,transit_stations,-0.15
Pakistan,2020-08-23,transit_stations,-0.14
Pakistan,2020-08-24,transit_stations,-0.08
Pakistan,2020-08-25,transit_stations,-0.14
Pakistan,2020-08-26,transit_stations,-0.13
Pakistan,2020-08-27,transit_stations,-0.22
Pakistan,2020-08-28,transit_stations,-0.17
Pakistan,2020-08-29,transit_stations,-0.38
